"Gene","Module","GS_Breed","GS_Weight","GS_PD","GS_Urea","GS_Breed_x_Weight","kME_module"
"NDUFS2","darkturquoise",-0.499430275150027,0.183157161850752,-0.469903094532328,0.338211831135486,-0.452077356014203,0.720184942266374
"TMEM126A","turquoise",-0.053224802196723,0.397159522541559,-0.341217809184375,0.238381667916634,0.100919747729757,0.789249112748865
"PLEKHM2","brown",-0.453911266068928,0.488234134573696,-0.639563243289153,0.545005528696121,-0.21567147038439,0.890345550275671
"CACNA2D1","turquoise",-0.167661449019473,0.141590115543469,-0.214071103238067,0.167584662617211,-0.211440654375648,0.852328979824319
"TMEM109","darkgreen",0.045050556511752,0.159973992585694,-0.0666085398932796,0.0961394814164803,0.112089628881755,0.727816850008836
"FUNDC2","turquoise",-0.222670218007197,0.252312230871494,-0.352038893900423,0.283565703404015,-0.125135778040518,0.744687145951779
"ENSSSCG00000059729","turquoise",-0.0941638384278584,0.616167108897258,-0.566454800374862,0.298995411286494,0.144851913733726,0.71256367985154
"SNU13","brown",-0.47869948952094,0.520184798966583,-0.749322365250778,0.443808395447163,-0.157357522764922,0.58623324854488
"KPNA4","turquoise",-0.126806996902132,0.623635152799307,-0.57822138814866,0.350508758129758,0.134225369185972,0.916263645602128
"SSR3","blue",0.0452522798719266,-0.411301316730855,0.318903646572896,-0.197466041519973,-0.330224654384618,0.0820488144607026
"ENSSSCG00000041717","turquoise",0.0462587973886882,0.218495621521422,-0.140655914785369,0.163702149702164,0.159215104914736,0.806887274058081
"VLDLR","brown",-0.365935749044862,0.505156647361669,-0.559572688838654,0.610301181380236,-0.121642211775079,0.873405812070221
"UBE2E1","turquoise",-0.193716271090684,0.470655499097777,-0.475632874176021,0.422364795385807,-0.0430413678916095,0.840908424969888
"NDUFA2","turquoise",-0.0106544904001383,0.405314570555675,-0.363265165439632,0.231756553886847,0.122029343199,0.717489445643796
"UQCRC2","blue",-0.257259515851536,-0.353633366962764,0.0867795508435193,-0.0201470404389823,-0.496005952025393,0.39113934808422
"RNF10","darkgreen",-0.313029599180817,0.311755561802574,-0.392639000836666,0.447403743907271,-0.190048083719032,0.870442811135148
"PFDN6","turquoise",0.289376783126166,0.323755378679701,-0.0922255214093946,-0.079712977164397,0.420354538869601,0.553384569544454
"HBEGF","blue",-0.159730474710371,0.204003314746904,-0.283972124827285,0.197484192882041,-0.104459864092856,0.435707410586032
"RHOBTB1","blue",-0.174563774605007,0.60775425062064,-0.553251229453622,0.44900324414897,0.115878337016812,0.815606959275368
"SMDT1","turquoise",0.10445804497239,0.374301102105369,-0.250766888593894,0.159691974791845,0.177849317485089,0.823746218732867
"ELOB","tan",-0.161004491929361,0.398252546431393,-0.390182664162218,0.337390647083545,0.0879138924682921,0.645806089657414
"ENSSSCG00000040056","turquoise",-0.0694420142526655,0.364084550460882,-0.304519935582642,0.318960318487665,0.0979787615452056,0.807919186976334
"SBDS","turquoise",-0.186119384518712,0.580313748942529,-0.559025547931533,0.412593718132292,0.0577275793137419,0.908881905445715
"TIMP1","grey60",0.250995271959772,-0.277418880946829,0.420269412804146,-0.256382313136214,0.0458999642818304,0.966749035618436
"ZCCHC24","blue",-0.180199940113374,0.761059428876411,-0.700796488299202,0.4693988497265,0.208110566693627,0.738347464450111
"ENSSSCG00000001075","turquoise",-0.15566560930837,0.359154625241959,-0.381124030790069,0.301481378010567,-0.0603065489089148,0.939271496949651
"DBP","black",0.0372552401892528,0.4893872572415,-0.371299759205147,0.331167910998032,0.216721406758364,0.58793294685658
"UBE2D1","turquoise",-0.180045059958666,0.457933673816485,-0.482347584079028,0.373480526841253,-0.0735198350372095,0.855874319310844
"ENSSSCG00000061957","blue",-0.151635175729978,-0.0537608621673143,-0.0515003162339566,0.018587369830838,-0.182876651480426,0.689888400187307
"COPS5","turquoise",0.0374315549412597,0.255320218729675,-0.174057620646757,0.146425328372873,0.0841619581310867,0.932111333158389
"ENSSSCG00000031163","darkturquoise",-0.351912312185668,-0.13800957910436,-0.127579352042386,0.0827523997804592,-0.422217038303461,0.667249573209568
"GKAP1","turquoise",-0.0312219507378425,0.453240111822835,-0.391188153620135,0.240363649903326,0.135852015577533,0.954242820149811
"COX7A2","turquoise",0.0188573580580036,0.245137093278508,-0.207268106734736,0.0499647840517042,0.0920557836591103,0.399407800761318
"MBNL1","turquoise",-0.163514232726267,0.286597750746996,-0.340415245488301,0.254988785365048,-0.112120407045061,0.926094457221741
"ASB11","magenta",-0.3123375682965,0.756498514559069,-0.793220158954915,0.61224699556256,0.0165426094955973,0.882868014514222
"MGST3","greenyellow",0.168082504763957,-0.0865095952801704,0.0553691573422197,-0.330897763825142,0.0370044779077858,0.55851922573697
"NDUFB6","turquoise",0.00968048567653746,-0.105602169408069,0.064455436639838,-0.106055218379229,-0.0768488963872361,0.632113973769792
"PSMB3","black",-0.0222938697730914,0.829038755240823,-0.690079759683096,0.392459132076109,0.289454974408349,0.805222304337275
"ENSSSCG00000036114","turquoise",0.0969665666817866,0.35184033091153,-0.248746545605474,0.0914803396948698,0.238119860602585,0.832531898380721
"CCT3","tan",0.0996938147519867,0.553515825169148,-0.363693234004811,0.141063144640685,0.404586118874026,0.768591265995575
"MRPL51","turquoise",-0.0861398468179324,0.456606743016024,-0.415438578161738,0.227871032602383,0.142883121897986,0.893224357122776
"PFDN5","turquoise",-0.0302021733609443,0.688838929992714,-0.586291749268775,0.277282953136594,0.28434600672274,0.631296229506068
"PRDX1","magenta",0.13231013984895,0.182257196166066,-0.144962567427892,-0.108376939846784,0.114536476145534,0.241679564801464
"MCRIP2","brown",-0.596314726286644,0.209909019373761,-0.51357911098912,0.318874838033141,-0.298772737855796,0.278958239585241
"CD9","grey60",-0.0371386936635047,-0.135919646065272,0.125939171012807,0.0795812369944316,-0.174176281607911,0.795825258780536
"SNF8","turquoise",0.322439512917502,0.249630827282726,-0.0219163211222478,-0.118627513246894,0.378730176237039,0.752232674081355
"STRN4","black",-0.374242484913003,0.618729147295414,-0.684912726617046,0.620295626341091,-0.0630008613871727,0.818285842855252
"CYSTM1","blue",-0.297362062423133,0.47569456533264,-0.543493474196732,0.457893728879941,-0.0287073938912077,0.566558954507085
"HOXD8","blue",-0.345738304221594,0.294898874998378,-0.415262624226398,0.408691154811731,-0.219611931531915,0.868870844832013
"HADHA","darkorange",-0.231402992807356,-0.205663402595271,0.00497222477972895,0.0546009257159105,-0.419002446722952,0.759452323677775
"STK40","darkgreen",-0.482399122975672,0.399325741789596,-0.570998482890472,0.556914803650342,-0.253075467319452,0.870906387544501
"PIN1","blue",0.0108090341740849,0.18836902944352,-0.068858573709688,0.267411129461176,0.0561504147926991,0.437644389513972
"DYRK1B","darkgreen",-0.446808838626632,0.0251768458779602,-0.274418174053952,0.33003871904148,-0.373814886547887,0.793645975867351
"ENSSSCG00000059847","black",-0.0156912975613511,0.41986833107623,-0.372115372894116,0.0558050358648459,0.241796600610552,0.624828725326822
"ASNS","green",0.034782069321014,-0.277894905116032,0.291707559272315,-0.123703551193435,-0.0995431945777829,0.460308689576018
"BCAS2","turquoise",-0.0963065038441978,0.0942770221737441,-0.14281118302293,0.139193717329242,-0.0154515634786788,0.721289955944654
"HSPD1","turquoise",-0.04593969694545,0.278064330885954,-0.238014475751202,0.13143170029383,0.080932254515206,0.79805312704393
"ROMO1","turquoise",0.1214233492722,0.520462604646792,-0.332049462954237,0.261900450655645,0.379147020464214,0.699510391938815
"ENSSSCG00000014565","greenyellow",0.144939828445089,-0.481258450228338,0.429307531057154,-0.358821237920878,-0.163391335186815,0.791401920448333
"EIF4E","turquoise",-0.065793690272718,0.356870379497855,-0.328961520425038,0.241269029810961,0.0661999299949206,0.909870584667357
"ETFB","green",0.359307613001715,-0.421246393717382,0.469956370543995,-0.558245222211041,0.0914410733037643,0.497763862570201
"EMC9","turquoise",0.36282382423487,0.00330499070387038,0.199696876273665,-0.264186768178514,0.270161605208032,0.599067293461269
"NAMPT","turquoise",-0.305087913477511,0.327409226089477,-0.436570506546988,0.442509138574627,-0.188052488897581,0.835111058465637
"CAT","blue",-0.20647973382644,0.441378609287022,-0.473233788292587,0.34539192832866,-0.0764970499925167,0.778875295413929
"SEC61G","turquoise",-0.0835180212099162,0.709452938732837,-0.637734274565133,0.401597226283516,0.175633313193642,0.845855606603087
"SPR","magenta",-0.387074380390657,0.586929518987992,-0.655030319803475,0.585889092390001,0.00633890305513025,0.751694817180431
"RAB5IF","turquoise",0.443058056028577,0.575026738515249,-0.217377213423397,-0.0808800248148547,0.698993302632703,0.355495993670549
"COL6A3","darkgrey",0.16475085935387,-0.410432219570603,0.452397624225717,-0.154050839300838,-0.0642927258568266,0.847039882751467
"PRKAA2","brown",-0.331768812202836,0.488440251963933,-0.546930318849062,0.581065925413612,-0.18080141789317,0.787104342557645
"ZBTB18","turquoise",-0.0849266857699169,0.649400039097866,-0.57089061970337,0.358484891561848,0.156607303105284,0.920132763865142
"NDUFB7","darkturquoise",-0.179695141246946,0.0364096074356699,-0.203791063948218,0.0164424312337774,-0.182530911643619,0.579748644694825
"ENSSSCG00000031706","brown",-0.578030208932622,0.0609104844524703,-0.352181822167116,0.413297608616429,-0.400360183177449,0.434244722387476
"ECPAS","brown",-0.524549110508485,0.414626392049435,-0.60944069704712,0.602998975827067,-0.347953981961264,0.884925245410482
"HOMER1","turquoise",0.0422922681865529,0.242412416403886,-0.168520815802435,0.124674433178132,0.0828593708794522,0.897287145997998
"THOC7","turquoise",0.114783421273166,0.438965104892577,-0.298613919811074,0.103548249376423,0.240503267515803,0.943489357169375
"HSPA9","blue",-0.365760401979109,0.285293887172455,-0.463143539876871,0.35667228722015,-0.320529460162906,0.846014224930716
"HSPA6","blue",-0.222974064388238,-0.0531264900102828,-0.0708547362056278,0.189675923595741,-0.13706641091599,0.141825044574897
"IDI1","turquoise",-0.270517214493841,0.165037784806249,-0.293697322759322,0.233640222891714,-0.117862247775857,0.593191595932907
"NAA50","turquoise",-0.161181495514184,0.546969900151303,-0.525078673947751,0.414822584465363,0.00746270248141933,0.913485062480048
"PDHB","blue",-0.438604514932316,-0.133896088339821,-0.152273806215759,0.222803139572679,-0.562962484617568,0.680759282700702
"ENSSSCG00000007688","turquoise",0.204761536774836,0.354610054544767,-0.175312454144262,0.00450983883304808,0.419513985625525,0.626249991234364
"CAVIN4","blue",-0.055602122091542,-0.139600072622752,0.0657482900633458,0.00199444562628517,-0.304461076788612,0.642817575220417
"EDF1","black",-0.0689138567613409,0.568638543528896,-0.46895835668291,0.358262647102445,0.179245026099112,0.725001132343504
"SGCB","turquoise",0.220585583703452,0.126081000821765,0.022021976470989,-0.0861876230057573,0.09430230272606,0.766424239820927
"TXLNB","blue",-0.217685451517984,0.21160897645886,-0.325484442243936,0.277712481859625,-0.264978767078926,0.846734981131
"EIF3L","brown",-0.425212140747265,-0.0690262347987787,-0.203622245867304,0.224360588790086,-0.361628697632058,0.456089716273865
"DDX3X","blue",-0.386709874885362,0.151334953892803,-0.330358598019449,0.337070863985032,-0.350400425666135,0.877833868158766
"CALR","green",0.0788661387691266,-0.413760579137049,0.389257686146813,-0.251053991698027,-0.190685778002027,0.783649374779805
"IGFBP7","lightgreen",0.142621502982519,-0.502638895874654,0.500598238437269,-0.308382721879156,-0.113881651746509,0.842955208470829
"NCL","blue",-0.238424364787901,0.174664691553141,-0.267771820284681,0.325037326870936,-0.271231337634521,0.839086892140139
"RAF1","brown",-0.487232701328709,0.26682600312731,-0.471448606036824,0.477937646183629,-0.40262808892666,0.885587271014439
"ENSSSCG00000024103","darkgreen",0.215571250868576,0.209493609434918,-0.0483517294790574,0.0948577423902045,0.233667464055963,0.39403084259477
"GAMT","black",0.039940497370553,0.491001067848863,-0.371519932515012,0.0647660048781165,0.207666711240579,0.512681585991322
"ERH","turquoise",-0.0281909704439296,0.442355615085943,-0.336573779957617,0.287218993650091,0.108096717471154,0.899933156543391
"KLHDC3","blue",-0.358652313853564,-0.538857806787364,0.209084725449383,-0.022690821725976,-0.620699861398272,0.150222435178284
"ADRM1","black",-0.165329224616663,0.748279648435004,-0.686160123700564,0.505262074694235,0.177464127456454,0.944797251227232
"MRPL18","tan",0.26815634022127,0.729368575173858,-0.424877239572497,0.148275175452365,0.593459069416712,0.85422376610743
"UGP2","blue",-0.247528059402146,0.0523165353172369,-0.185310472427205,0.209318089049658,-0.337961593231276,0.597401467054568
"ENSSSCG00000009281","black",0.295490590960789,0.242716367280147,-0.00516049836973615,-0.0628706818812157,0.340813083648702,0.622354323770849
"PAK1","green",-0.130783185094507,-0.780682416393793,0.532841350709235,-0.298465859316017,-0.488624504192752,0.594186835591946
"PFDN1","turquoise",-0.0193699868070825,0.445850213385423,-0.371791679642303,0.266145844873283,0.14434036082319,0.933453822509762
"DLD","blue",-0.273189751583166,-0.0724948414756358,-0.119807988687419,0.154301299124229,-0.414447090029981,0.736253938301698
"CYYR1","green",0.368337298782136,-0.31851413786184,0.504489991740838,-0.345884110133132,0.103530327815703,0.279402381674977
"DDX5","turquoise",-0.0980726369267645,0.239442894706507,-0.256505377247686,0.208909627926243,-0.081383916436288,0.887159004305768
"USP28","blue",-0.263313012587477,0.168393716377178,-0.272034332815189,0.339733854739832,-0.239466762683025,0.768798562578609
"RPL3","green",0.365941116814639,-0.45299336622183,0.591399040223799,-0.460582510446686,0.106544578365151,0.83834740449791
"TCEA3","brown",-0.364231746810391,0.355153400060465,-0.466010347553409,0.497323826721771,-0.332117939931953,0.877252530749445
"THYN1","turquoise",-0.108801202016778,0.366830812812677,-0.292557386693436,0.344120752407252,0.0909512590776262,0.701522222355331
"CTSD","black",-0.129302144568285,0.617538198098724,-0.542275062795302,0.463343223168969,0.155049472329042,0.837886654431884
"EIF4H","magenta",-0.410849580278705,0.341048350672168,-0.50945932463801,0.513938318396523,-0.343447204743964,0.807456469843604
"CORO6","magenta",-0.244199251030653,0.746778113944123,-0.739077160458721,0.541699993642975,0.0263325083489112,0.885296004611866
"DDRGK1","magenta",-0.346182873859563,0.669695170582155,-0.69672709138057,0.600746885854647,0.00173999141789966,0.786676348923016
"ITPR1","brown",-0.661529218734668,0.295904165813058,-0.583441787952301,0.66281461908302,-0.406885838379779,0.508341844819389
"PSMC3","magenta",-0.519099888069871,0.489195376345716,-0.662505003820134,0.6813028320248,-0.3425714009523,0.771652620659229
"RHOQ","turquoise",-0.0907330086760588,0.159069504463329,-0.193908942278001,0.127294985533786,-0.0632460928003558,0.80250408350264
"AKR1B1","darkorange",-0.435984935603548,-0.212547861068699,-0.0900921938906333,0.179020572095821,-0.50369623143648,0.812489235144717
"IDH3B","darkturquoise",-0.526526385495415,0.089977865799087,-0.40391179785126,0.326197558366994,-0.501406229053711,0.716494670716416
"DIAPH1","black",0.0683352168908316,0.594804411181539,-0.450601308774839,0.269809757488166,0.339128640044279,0.742518566282595
"FRMD4B","green",0.338555300822207,-0.311653779418289,0.478265244006355,-0.381273877977904,0.113789569584246,0.300463381379179
"COL4A2","green",0.170962472821748,-0.640526758082363,0.629043458786912,-0.347647614194766,-0.110200609469298,0.874037686826608
"EMG1","turquoise",0.0785600568110569,0.446757998883674,-0.304922696989012,0.143665461432049,0.174927176601572,0.364362071546946
"NDUFS1","blue",-0.558520120423433,-0.0310523789853912,-0.338456639947318,0.288008642957232,-0.605009293741461,0.592678512385108
"CYB5R1","brown",-0.229245701551156,0.606203040991927,-0.600197291841109,0.446616580542176,0.057477813352763,0.680182126260946
"GDI2","darkgreen",-0.196750763390849,0.240162533934193,-0.294896068319835,0.239470578172025,-0.0764634769953676,0.916046395531495
"RAP1A","turquoise",-0.12319308092171,0.366844836948033,-0.360383332935787,0.310866719774893,-0.0182186277492592,0.95820882724946
"SRP9","turquoise",-0.0782502489827042,0.363251293704532,-0.317609754959418,0.290765203565455,0.0187329909792619,0.953917030089597
"ARIH2","blue",-0.228192012210623,0.528209580734571,-0.527898932678936,0.451199210854867,-0.00650716319164369,0.880988702722423
"ENSSSCG00000055375","brown",-0.527159572839426,0.147876504221358,-0.380261416914078,0.579296171488702,-0.393398983045719,0.822251786409046
"ATP1A2","green",0.126943539107234,-0.435002321587336,0.381755347396473,-0.456896532617048,-0.108282096559988,0.567677113521454
"PRKAR2A","blue",-0.432098653158644,0.275429092540485,-0.458902575747183,0.432314160394054,-0.336476913243745,0.922278428118498
"ESD","turquoise",0.305620381089702,0.0309009328480971,0.160105194200389,-0.0656187333687396,0.189849987967931,0.602176729813907
"SLC16A3","green",0.445821832069704,-0.608076194758574,0.776230221446555,-0.547780994916934,0.0190589088213021,0.600124520180321
"ENSSSCG00000035223","blue",-0.382491447217627,0.426680850849243,-0.551819990337478,0.483970552305866,-0.207516104675097,0.914196965798487
"ATL2","turquoise",-0.271116412732223,0.565592280731388,-0.631051010536789,0.444008645406133,-0.0502152922232049,0.871779971307116
"PLN","turquoise",-0.109597633293564,0.186213141324329,-0.238198821246862,0.0769174194785075,-0.0860861132677611,0.79057544824695
"RNF34","magenta",-0.565541316935073,0.689789971305715,-0.871373184142384,0.726004201247302,-0.215164103953496,0.865596728476023
"FDFT1","magenta",-0.49707692436629,0.59419648797784,-0.746847968579454,0.719176399733149,-0.196233889834612,0.863501316065217
"CACNG1","darkgreen",-0.224005375501101,-0.202062845507881,0.0800828501093899,0.133482582982445,-0.258794738187971,0.640631511187491
"ENSSSCG00000039612","black",-0.0682228606576306,0.0162454228669504,-0.112464163720706,-0.0982232548607072,-0.0245111319758505,0.250062773039372
"HDLBP","darkgrey",0.117390400372238,-0.319101671397321,0.330366671949843,-0.18160493509483,-0.159704216316084,0.735860656037142
"COQ8A","darkgreen",-0.39842036654374,0.179924961960189,-0.418444258184506,0.177281637904012,-0.280228973643084,0.666060570662998
"CAB39","turquoise",-0.282965105770946,0.4642453951473,-0.512886870650691,0.411148486421283,-0.101305512384612,0.889849127565657
"PET100","turquoise",0.216960252590497,0.666702864551946,-0.415511111734393,0.172612354719496,0.494812194355108,0.44710085394711
"HNRNPK","blue",-0.159138635418627,0.342332486665284,-0.340696809248552,0.35798593501238,-0.0611412496849011,0.855178945379051
"CMBL","turquoise",-0.142545907767389,0.578415185517059,-0.558673336330137,0.418274582039022,0.141793787976995,0.603215929670807
"EHD1","darkgreen",-0.102820352638867,-0.274407034237967,0.162472251338818,0.0471224981042977,-0.31815712469367,0.690327714466817
"UBE2V2","turquoise",0.0105094176911737,0.321064357149005,-0.253760671206266,0.141362550148107,0.071039287941009,0.970929976134829
"RILPL1","tan",-0.24665030197379,0.742630443575516,-0.721466324735407,0.506906347261845,0.146072727036005,0.789912041242968
"ENSSSCG00000002707","turquoise",-0.276989123948202,0.551972115764977,-0.580881819803538,0.538919765510768,-0.0603437955675797,0.863170898540918
"ARPC2","turquoise",0.0374954591768774,0.449077456734657,-0.32681490052541,0.230523534008927,0.186283258376833,0.886241648419822
"TLE5","blue",-0.163893819945701,0.0493700825619101,-0.160942677093202,-0.0125456569939258,-0.176132965983695,0.448463516883653
"PNPO","brown",0.0156008103659811,0.335931801923,-0.263948664928307,0.16992116286383,0.0672789188011184,0.475623980824609
"NFE2L1","blue",-0.391255576403367,0.725389639665951,-0.806766366077022,0.625823009572871,-0.0745022137795642,0.823797427287237
"ENSSSCG00000052926","green",0.0714727989448891,-0.40543149553113,0.4141870021037,-0.189390574166727,-0.182766067261238,0.479101524799797
"EIF5","turquoise",-0.155637554364518,0.23425447539479,-0.268110503115702,0.251733128158015,-0.160658303276213,0.879580960303862
"ENSSSCG00000004307","blue",-0.174035678200695,0.655115370901552,-0.633889396465273,0.403953982444321,0.131285069559607,0.511346416448874
"POPDC3","blue",-0.30439335721464,0.655332675520724,-0.666177940714469,0.639480820866723,-0.0342606102096799,0.701435991553481
"ATP1B1","blue",-0.442452856287398,0.0471626173710371,-0.295262127100153,0.370946409063475,-0.390823378359071,0.670732789291903
"ALKBH5","tan",-0.134248372378205,0.81886510441799,-0.709518295065299,0.486508881493689,0.293309627838372,0.889438677793907
"STRAP","blue",-0.224231371296526,0.536962458979085,-0.519221396170078,0.399422832911761,-0.023593435336359,0.889882782007774
"C1S","greenyellow",0.333622205384722,-0.527753779549433,0.566453319510125,-0.453797139028982,-0.0854302400828514,0.951269535580449
"ARF1","magenta",-0.410856812852304,0.354082765803327,-0.533189528917878,0.408146812385154,-0.289568315009421,0.781908974549254
"ADSL","blue",-0.171956566398736,0.246281134901098,-0.309837462679689,0.190844883484562,-0.171434237680752,0.384119136647674
"ZNF639","turquoise",-0.129931386073065,0.414299065366434,-0.416851075933998,0.28228051736579,-0.00699630527461446,0.945429954331419
"PSMB8","greenyellow",0.246735964311725,-0.472951390794805,0.439759034935512,-0.451580917622645,-0.143673353529512,0.865847332560644
"HOMER3","black",-0.310937158990616,0.739027884920247,-0.761356400936208,0.437665265353066,0.0711152503092463,0.687347000500106
"RAB11B","darkgreen",-0.564997277398587,0.260816150146982,-0.544986187745889,0.493259689725702,-0.385828650197994,0.853093271123955
"TWF2","black",-0.26815205156753,0.645540180446158,-0.67614045355712,0.529372881987861,0.0228649577974696,0.820254849312429
"DUSP3","blue",-0.153478878991612,0.437820913268822,-0.394522417245758,0.36071941711799,0.149168570338763,0.678193309165874
"GPX4","magenta",-0.102582369450157,0.444004950666889,-0.437693421450395,0.122200697555295,0.111448201060111,0.466211311369031
"HYPK","tan",0.0192179839497329,0.406159129632396,-0.260932309576192,0.316558381876209,0.366438372881013,0.608319723875811
"DYNLL1","turquoise",0.0974854377558722,0.0498451821054042,0.0946633877681567,0.0243213629144781,0.26050206886835,0.252628731554245
"RNF157","darkgreen",-0.447531934749957,-0.212253727999038,-0.0656114894669026,0.237875946058215,-0.488444488033931,0.595204928352075
"MED4","turquoise",0.0875537411728974,0.495117326234411,-0.325945067304832,0.237467404890128,0.228673503007655,0.861972485618265
"BRI3","blue",-0.160868812389394,0.662280796432698,-0.615589967275334,0.453515076717119,0.177830755218435,0.39591821620827
"SGCA","black",0.278454643887803,0.211130070397267,-0.0656692689601108,-0.158495683586784,0.325454302417881,0.461448223661607
"MID1IP1","brown",-0.333961361056825,0.488491833274968,-0.574046693476405,0.350423431351572,-0.0919020475207332,0.624009326013477
"CILP","brown",-0.37943538225492,0.130468219327823,-0.318392686731573,0.459341744524534,-0.339496819644476,0.634063782559908
"ENSSSCG00000056777","blue",-0.431362616242234,0.0755237397892392,-0.300531731148919,0.501651361598265,-0.424772911650858,0.607877020903001
"PPM1B","blue",-0.410679862781987,0.246583917126402,-0.425447745396924,0.472622417588192,-0.352254000490215,0.841566759049411
"SERPINH1","green",0.168491082171838,-0.633394953026677,0.671356127478814,-0.312054194453398,-0.083827175967371,0.824734015438371
"PFKFB1","brown",-0.507507073573734,0.487550640681112,-0.661763727377604,0.613742422390772,-0.342442572834875,0.80076755351617
"DDIT4L","blue",-0.0801622668604375,0.193822444614491,-0.248111398550694,0.182522403785722,-0.172599967991789,0.578749168055668
"GNG5","turquoise",0.039675372422456,-0.00324121468348056,0.0468218543582334,-0.0225071248129569,0.0120969381855971,0.0385888809048288
"HOXC10","darkgreen",-0.10428883678758,-0.282570940974657,0.261457973886614,0.197911581201405,-0.179858380858413,0.289753563772796
"PPM1A","turquoise",-0.291441120989051,0.540711689243766,-0.592425051659766,0.501946691547709,-0.0930422929820008,0.876597215125923
"ENSSSCG00000009772","turquoise",-0.228424318831154,0.446666929226447,-0.494629971195164,0.405173950058917,-0.09310466802327,0.885673490710987
"EMC6","turquoise",0.28808900889067,0.257728599476175,-0.0524122590356087,-0.0220460891968794,0.386283269548062,0.651645134458399
"ENSSSCG00000053708","brown",-0.34520557121531,0.555583487245132,-0.611323466485209,0.438643964926809,0.0285231148764636,0.623133357369659
"KCMF1","turquoise",-0.163086611812269,0.575731234281877,-0.546643724083391,0.429109253168246,0.0508094408957393,0.948242937034274
"TEX9","turquoise",-0.153052705413194,0.438859374376931,-0.457068196271885,0.330647076595443,-0.00657620171015012,0.887926620435476
"KIF1C","brown",-0.481017489927469,0.293084512501456,-0.487483743702565,0.48746469209716,-0.314035151519246,0.839290278801162
"KPNA3","blue",-0.293030500034508,0.356612297726032,-0.443362064772216,0.409042204825772,-0.21431503053685,0.910079422469074
"PLIN4","brown",-0.418453742545846,0.427851648098494,-0.591197496781588,0.475927800919069,-0.19551242447071,0.681191731397036
"UNC45B","brown",-0.444174137632077,0.496887553695926,-0.634843831604388,0.538531031434561,-0.139674399891925,0.710529624013312
"MICU1","brown",-0.373393017985412,0.546608622367618,-0.651826318761334,0.53005000878407,-0.133750319506174,0.797169052852412
"TRMT112","tan",-0.011371616882496,0.874331206414651,-0.72357793569949,0.348796870525029,0.422925929822602,0.937855520477447
"UCHL5","turquoise",-0.136682139446215,0.402762008901092,-0.376485587692065,0.361904953498546,-0.0238564332761617,0.949945502017344
"ENSSSCG00000028035","turquoise",-0.0956239364884911,0.313435671507377,-0.300238583431622,0.167262417124741,0.000464821641632772,0.908284457899493
"U1","darkgreen",-0.0999776157337993,0.00226631011252854,-0.0487627572086928,0.125567919223194,0.0521732211447186,0.0421203250753996
"ENSSSCG00000024144","darkorange",-0.327489766392118,-0.138757051013184,-0.154766645477595,-0.0800154806282234,-0.403152755015255,0.822566050329899
"TXNL4A","turquoise",0.0451778279486117,0.659244237489207,-0.482960053445216,0.34883569971869,0.364909348614431,0.742546868821652
"ENSSSCG00000034927","darkgreen",-0.391516615170651,0.356239767082232,-0.499552584885434,0.501504301503294,-0.224141117020299,0.896513707417352
"SEMA6C","darkgreen",0.0205388640263711,0.0598319122915411,-0.0439480171286995,0.0381295461374528,-0.0447463847511395,0.804905928528851
"RAB10","blue",-0.224798111515923,0.398551746681211,-0.452398996756557,0.322826117023556,-0.113950341069333,0.931876253338452
"RMND5A","blue",-0.263356868772524,0.48564990172469,-0.514081485302022,0.440377650633982,-0.0494788346346593,0.893269718380435
"ENSSSCG00000012178","turquoise",-0.0357622282952149,0.328116883551557,-0.307049930483222,0.172262582775901,0.0612508568102157,0.949493477967025
"ENSSSCG00000044841","turquoise",0.0516611420550342,0.310996688983676,-0.247755112598559,0.117640156071017,0.167971503601318,0.836455135210154
"FSD2","brown",-0.0538147185512608,0.197331140607753,-0.0925149242522557,0.289155592976873,-0.000488156087688332,0.569932732520661
"ENSSSCG00000035728","turquoise",0.149806168612721,0.265997325809399,-0.11920635125144,0.0902082061747334,0.237991087001625,0.748107723895843
"CCNI","blue",-0.430425102384871,0.329046129206652,-0.471832795356093,0.521420269808648,-0.238747283848402,0.785856489803276
"PSMC2","turquoise",-0.156176566629037,0.573255530519501,-0.535237808045466,0.456043003968399,0.0201935369860492,0.789652404395011
"SLC2A7","greenyellow",0.361232706560249,-0.219555608288949,0.313702619933791,-0.411254102735816,0.0937646927010453,0.343975447976292
"ENSSSCG00000015988","turquoise",0.132590467216028,-0.325480525186597,0.317152503726551,-0.351130779953479,-0.0953627995375526,0.500510682190732
"COQ10A","blue",-0.0906384627995146,0.272560496319599,-0.260102656952212,0.285663986640209,-0.110157528237274,0.554071254631535
"ENSSSCG00000029430","darkgreen",-0.334846311475189,0.259900564626241,-0.411562976124851,0.314124257204853,-0.22732800969974,0.911555651097353
"DAG1","darkgreen",-0.36225379871746,-0.0371656144941428,-0.15971094909742,0.335510252262547,-0.397583568923787,0.837031796617448
"DLST","brown",-0.469479012715931,-0.00538496279852469,-0.301942048093314,0.248715807648776,-0.509386400986649,0.682869178973097
"RAB2A","turquoise",-0.195613926957372,0.613244444526403,-0.603246123309887,0.428352509470834,0.0189956060809496,0.912991261360617
"PSMA4","blue",-0.457362012206387,0.484256495232409,-0.657321566840186,0.554863125962557,-0.305692918635474,0.861165537204638
"MSH4","turquoise",-0.0530772402152426,0.424264786640386,-0.379704862441056,0.273825162187844,0.0854850765079137,0.948317700854347
