seq_id,L_2_2_1,L_2_2_2,L_2_2_3,L_2_2_4,L_2_2_5,L_2_2_6,L_2_1_1,L_2_1_2,L_2_1_3,L_2_1_4,L_2_1_5,L_2_1_6,L_1_2_1,L_1_2_2,L_1_2_3,L_1_2_4,L_1_2_5,L_1_2_6,L_45_2_1,L_45_2_2,L_45_2_3,L_45_2_4,L_45_2_5,L_45_2_6,L_3_1_1,L_3_1_2,L_3_1_3,L_3_1_4,L_3_1_5,L_3_1_6,L_45_1_1,L_45_1_2,L_45_1_3,L_45_1_4,L_45_1_5,L_45_1_6,L_1_1_1,L_1_1_2,L_1_1_3,L_1_1_4,L_1_1_5,L_1_1_6,L_15_2_1,L_15_2_2,L_15_2_3,L_15_2_4,L_15_2_5,L_15_2_6,L_15_1_1,L_15_1_2,L_15_1_3,L_15_1_4,L_15_1_5,L_15_1_6
ENSSSCG00000006527,5.820178962415188,6.321386982782167,5.435295215647167,6.045049740837989,6.032982416699429,6.023698917266407,5.996847678043467,6.122452345116415,5.919234179043284,5.996125159712932,5.894127014241345,6.0529452756955795,4.566206293465506,6.297191416565856,6.299574370608874,6.675957032941749,5.457462964648552,6.448405435069197,7.063718640152248,6.471837762422287,6.749936449999857,6.203788453308596,6.172527518700002,6.779259720372376,6.805421446171756,6.197511592107616,6.670160514126633,6.180505943794759,6.743218729532497,6.215290305651234,6.85037439143984,6.686360452903688,6.26322224452176,7.36649707577453,6.336640446408735,6.151371776253954,5.644144699932848,6.213541701926564,6.002927502063069,6.032100843167024,6.451375981844609,5.991181681408527,5.817879031830138,6.126188210522101,6.139142019145689,6.124948426681075,6.118318192218377,6.172727518012846,5.9902741833186015,6.13360462289506,6.524659241412916,6.4269356196483365,6.24031432933371,6.4710248390667555
ENSSSCG00000006529,3.3291235962915664,3.3362833878644325,3.720278465233327,3.9136075118230993,3.327687364176047,3.319039815562536,3.077817177413208,3.220308863293612,3.1903508568208876,3.138078981285755,2.9985961195435435,3.253911583516591,1.5008020530571577,3.2809563138310565,2.73768676140986,3.6959938131099,3.1259816538547156,3.6633446193660846,2.8933622107638715,3.494415610397496,3.773996325111173,3.5008020530571575,3.374343989038501,3.212569338850806,3.1795110502715103,3.463360885816658,3.456806149230474,3.2539892662307865,3.646162657157894,3.608809242675524,3.2600256559614555,2.0565835283663674,3.19377174339668,2.885574364371426,3.333423733725192,3.752748591407134,2.372952097911829,3.27500704749987,3.374343989038501,3.584962500721156,3.889473542531109,3.089159131911238,3.9049657186840263,3.6915341649192004,3.493134922305505,3.599317793698226,3.678071905112638,4.01435529297707,3.229587922740652,3.949534933017012,3.7484612330040354,3.9662458732249397,3.6380738371807184,4.221877081077034
ENSSSCG00000006530,6.05528243550119,5.425593577653059,6.893240848404945,6.2382136412334175,5.611172380044005,5.445594291341182,5.658297874811963,5.860615968416337,5.6110175961979305,5.644167196014087,4.8432821380919595,5.707379977805449,4.980939266085512,4.876762490781555,6.260778431893426,5.882398504053875,6.256067125241334,6.038480079936654,5.55028504908841,5.503348735167505,5.08533966935737,5.025028794491522,5.2509615735332185,5.611172380044005,5.154615611326894,6.359134582065828,6.986183362881372,6.591410142982135,5.699884728697476,6.127839600075298,5.443606651475615,4.477029653013065,6.081510068120917,5.330199832850905,6.559950612713083,5.720552091605108,6.17672169288105,5.451211111832329,6.285217246102088,5.558267634055736,6.24069594421251,5.973611275519472,5.609695872862739,5.949534933017012,5.399854673572431,5.2024177215751815,5.869871406177713,5.423578170981798,4.074676686294496,5.024142345897803,5.20124177119825,5.468909092110591,5.327687364176048,5.264911693074464
ENSSSCG00000006533,1.1375035237499351,1.5109619192773793,1.7739963251111732,1.1505596765753812,1.6461626571578936,1.0496307677246008,1.3884429147303974,1.4306387497229878,1.4267291055394158,1.4289799583879592,1.3775030046304244,1.40271732548771,1.063502942306158,1.0071955014042038,1.6088092426755238,1.3840498067951599,1.2630344058337937,0.8875252707415875,1.0214797274104517,1.2509615735332187,1.6553518286125541,1.2630344058337937,0.9855004303048849,1.1699250014423124,0.8399595874895318,1.8639384504239715,1.835924074254375,1.570462931026041,1.6182386555954547,1.5058909297299572,1.9523335663696857,1.6088092426755238,1.3219280948873624,0.8237493603082727,1.3276873641760472,1.232660756790275,1.565597175854225,1.0,1.3276873641760472,1.3673710656485294,1.1763227726404628,1.6088092426755238,1.2265085298086797,1.3045110418099528,1.7355221772965375,1.0908534304511135,1.5993177936982261,1.4382928515791469,1.2016338611696504,1.6415460290875237,1.280956313831056,1.0772429989324606,1.6690267655096307,1.3334237337251917
ENSSSCG00000006538,3.2555007331483865,3.5323169593327655,3.486714373030702,3.305970520984386,3.4475791965488827,3.1210154009613658,3.2910832373013763,3.340772867579378,3.243078979343705,3.3114188398965307,3.1709165855990644,3.314989757838868,1.790772037862,2.967168607532628,3.71918344048179,3.496973580998276,3.9231491804723087,3.454175893185802,2.910732661902913,3.2047667506546134,3.2645364309990255,3.4462562298895643,3.502075956045791,3.5582676340557358,3.1795110502715103,3.496973580998276,3.2047667506546134,3.693765712217783,3.0874628412503395,3.608809242675524,3.552131108253784,2.7092906357233577,3.820689560559215,3.3161457422933562,4.291308859828971,3.5447326559326235,2.572889668420581,3.412781525338476,3.0548484769956197,3.4475791965488827,3.0250287944915226,3.357552004618084,3.5496691707264905,3.5921580021253603,3.2883585621936606,2.996388746447621,3.1127001327493624,3.8094144442358986,3.269033146455237,3.1969217338203295,3.542258049766918,3.96254902292306,3.7059779016825223,3.5643781685650637
ENSSSCG00000006539,4.694323060125386,4.637494325206311,4.732811872082943,4.70984201927331,4.637494325206311,4.4409521980296365,4.735182892476216,4.774622371765732,4.764701426533595,4.752870424128577,4.702899214637556,4.761931018975894,2.704871964456353,4.080657663345225,4.4924941516794314,3.656496370553495,4.7349805234358895,3.8982083525087177,3.4222330006830477,3.8914191868460786,4.33699741660501,3.885574364371426,3.9212458885855885,3.8429788317883253,4.114367024952,4.6082178530214595,3.8063240573900288,4.568640195419223,4.045268215138533,4.661065479806948,4.247927513443585,3.583759753639499,4.272769732436511,3.6599245584023783,4.580748491763774,4.323370069061268,4.112700132749362,4.322649262131017,4.042644337408494,4.350497247084133,4.148934104526339,4.479618608469416,4.4202128906107845,4.37851162325373,4.630521963471638,4.444932048942182,4.480265122054463,4.625854931368057,4.516645557780962,4.709290635723358,4.961623328286945,4.330558400030802,4.862451391325582,4.614120868789254
ENSSSCG00000006540,5.006298023900369,4.978195629681651,4.480265122054463,4.698774108903683,4.957450336347116,4.740387932468353,4.38148729788289,4.5765200255239264,4.352557002539533,4.509023027608037,4.0915945053493585,4.480079350510628,2.140778655782796,4.325530331567558,4.604071323668861,4.169123281476757,4.484782623077873,4.235727059838059,3.587364990936461,4.376429311069923,4.685940148445977,4.605257262939004,4.358958825832329,4.10936055940423,4.282439805006387,4.9121708029499525,4.704871964456353,5.093391153253013,4.433627167084783,4.996840647795369,4.357552004618084,3.3405622690264134,4.78135971352466,3.812498225333564,4.955126781261366,4.558267634055736,3.289834465177509,4.897240425574799,4.863442934348041,5.077670274232752,4.817111572795697,4.818134760810847,4.70376517879341,4.612942196304665,4.926473911256073,4.698218478224414,4.534186139090097,4.717539343391165,4.673556423990145,4.504620392403552,4.859969548221026,4.539779191698494,4.738227400367242,4.513490745588118
ENSSSCG00000006542,2.883620816285671,3.2448870591235344,3.5472030247569317,1.2509615735332187,3.343407822297814,2.3645724322958563,2.943427767915244,3.279397644786582,2.884148080929678,3.554342869657248,2.2527944119230003,3.269597011091345,2.570462931026041,3.9726926540042644,0.16349873228287956,3.793895882548878,1.944858445807539,2.430285272977781,3.5716768099709313,2.4672794804599825,2.3248106034204836,3.1160319934471103,2.3161457422933562,2.2418401835646704,3.2357270598380583,4.025028794491522,5.502075956045791,3.619413010597937,4.578938713093386,2.3589588258323295,3.593353770980297,3.323370069061269,1.9068905956085185,3.2735158897021166,1.2868811477881617,1.2203299548795556,5.612352498752662,3.9708536543404835,3.1076878693143737,2.634593268445757,3.904002316283692,2.84197311892718,0.6870606883398922,1.1505596765753812,1.6780719051126378,0.7048719644563528,0.7484612330040358,0.722466024471091,1.831877241191673,0.15055967657538138,1.570462931026041,0.02856915219677092,1.5753123306874368,0.12432813500220177
ENSSSCG00000006543,2.3923174227787602,2.232660756790275,2.3103401206121505,2.060047383669939,2.454175893185802,1.899175630480513,2.257282667993367,2.2931473190573137,2.298476358899099,2.2779381440903,2.2014327075796594,2.326076297222527,1.4698859762744636,1.8875252707415875,2.3362833878644325,1.5801454844233804,2.5008020530571575,1.726831217032493,0.9927684307689242,1.752748591407134,2.0071955014042038,2.4329594072761065,1.6959938131099002,1.7311832415722,1.9068905956085185,2.718087583960517,2.097610796626422,2.6064422281316078,2.2078928516413328,2.8155754288625725,2.0071955014042038,0.8399595874895318,2.3362833878644325,1.3448284969974411,2.292781749227846,2.3103401206121505,2.1602748314085933,2.4436066514756147,2.189033824390017,2.3074285251922473,2.114367024952,2.356143810225275,1.9523335663696857,2.350497247084133,2.372952097911829,2.2839217723076173,2.4195388915137843,2.4276061727818994,2.7463127664254587,3.442280035252584,2.400537929583729,3.0036022366801953,2.7570232465074596,3.4489009511451276
ENSSSCG00000006544,5.118110505607367,5.062639828286463,5.073820233291672,5.0669502439246275,5.2024177215751815,5.0669502439246275,4.695206085255066,4.917589417892346,4.850508592617278,4.83306693523386,4.608225111865203,4.7680452434284835,2.2868811477881614,4.754353071692127,5.112700132749362,4.5109619192773796,4.940166750482817,4.708187236020708,3.776103988073164,4.527320607877047,4.5576551547254205,4.79960542245267,4.654779216959517,4.303780748177103,4.534186139090097,5.169524197150003,4.807354922057604,5.02768487693716,4.710393192170516,5.08533966935737,4.657640005207824,3.189033824390017,4.923149180472309,3.608809242675524,4.957450336347116,4.894332742277694,3.412781525338476,4.854993016757,4.855491443101874,4.975905273523699,4.831877241191673,4.998646839005795,4.752213367865143,4.9415758618182375,4.968090752045256,4.79025073883523,4.745775149485796,4.956985924612576,5.417177411906387,5.257010618206024,5.3377110921282895,5.24031432933371,5.363171077119244,5.1630961384360115
ENSSSCG00000006547,1.9597701552114672,1.8836208162856714,1.6959938131099002,2.2479275134435857,2.372952097911829,1.584962500721156,2.1658375971459303,2.1746910146031144,2.1742998289988034,2.1791828706768364,2.1620569133361167,2.1658375971459303,0.36737106564852945,1.3334237337251917,1.4854268271702418,1.207892851641333,1.9745293124838819,0.6507645591169021,0.6415460290875237,0.8479969065549501,1.292781749227846,1.298658315564515,1.0908534304511135,1.1309308698264486,1.0908534304511135,2.130930869826449,1.207892851641333,1.790772037862,1.3617683594191536,1.752748591407134,1.1699250014423124,0.7907720378619999,1.6182386555954547,0.7398481026993274,1.6369145803558778,1.7311832415722,1.3276873641760472,1.5058909297299572,1.063502942306158,1.584962500721156,1.3391373849195856,2.1731274334806563,1.1243281350022014,1.7311832415722,2.097610796626422,1.5897634869849773,1.632268215499513,1.5260688116675876,2.304511041809953,2.0565835283663674,2.2141248053528475,1.1505596765753812,2.2448870591235344,1.480265122054463
ENSSSCG00000006550,1.6229303509201767,1.5260688116675876,1.5210507369009632,1.5210507369009632,1.495695162624069,0.9855004303048849,1.4850950529012037,1.463783883915367,1.5392246640898832,1.486431016277312,1.4782643597742222,1.4682500218784968,0.5360529002402097,0.8318772411916731,1.3161457422933565,0.5160151470036647,1.3673710656485294,0.45417589318580215,0.25096157353321874,0.6507645591169021,1.1634987322828796,1.144046369616707,0.765534746362977,0.6599245584023783,0.5260688116675876,1.6553518286125541,0.7907720378619999,1.6915341649192002,0.6780719051126377,1.790772037862,0.7907720378619999,0.7048719644563528,1.2387868595871168,0.35614381022527536,1.4854268271702418,1.4276061727818994,0.41142624572646497,1.207892851641333,1.2630344058337937,1.3334237337251917,1.1176950426697545,1.765534746362977,1.2509615735332187,1.5260688116675876,1.875780063068488,1.4222330006830475,1.6825732973475784,1.584962500721156,1.8836208162856714,1.8114710305298358,1.6088092426755238,1.2203299548795556,1.4489009511451278,1.3504972470841332
ENSSSCG00000006552,3.3291235962915664,3.572889668420581,3.3881895371560837,3.791814071161826,3.76659516172927,3.823749360308273,3.0532016172530483,3.6032471381256745,3.126885316227373,2.9961376699270676,3.0380225703514125,3.259928946946817,1.0214797274104517,3.565597175854225,3.5185351389821804,3.4436066514756147,3.5496691707264905,3.5909612413425993,3.3923174227787602,3.922197848396367,3.853995647176393,3.851998837112446,3.82273014794452,4.07638806851284,3.4802651220544627,3.72137265947682,3.633431210355632,3.521050736900963,3.8923910259134034,3.702657543390911,3.9364023777250634,2.6599245584023783,3.779259720372376,3.64961545906341,3.3881895371560837,3.957914598632985,2.950468414150123,3.559491813205038,3.361768359419153,3.6633446193660846,3.8155754288625725,3.6948801927991917,3.3687683490903346,3.6814492653149578,3.583759753639499,3.3950627995175777,3.5147534984397533,3.9439213265534856,3.9708536543404835,4.007195501404204,4.234194722953812,4.45022149589718,4.191404728852764,4.620586410451877
ENSSSCG00000006553,4.61706334388818,4.581953750848818,4.8349134297010385,4.386810946472217,4.509062386361898,4.203984165855989,4.254337633253411,4.390510515089599,4.339059778265509,4.341070253422805,4.200016375691459,4.309172355307261,1.8278190246173196,3.896271848807375,4.4672794804599825,3.3659724275933836,4.185073637876762,3.7015490569430707,2.7803100990433753,3.4276061727818994,4.0,3.9354597478052895,3.8875252707415875,3.503348735167504,3.4168397419128294,4.248686626873828,3.7246502717329673,4.399171093819823,3.7420062108667365,4.459431618637297,3.725741156503952,2.063502942306158,4.099295204337775,3.1009776477248208,4.380590934265922,4.132576842670009,3.0806576633452254,4.241077458175037,4.090853430451113,4.265286857565172,3.9845893503624565,4.148934104526339,4.204766750654613,4.203984165855989,4.3847405872923835,4.308885057411763,4.5109619192773796,4.3743439890385005,4.464668267003444,4.380590934265922,4.568640195419223,4.4679315460262865,4.575312330687437,4.7532836164608785
ENSSSCG00000006554,5.007195501404204,5.384395238388068,5.437294331497144,5.346247774082776,5.320845667645722,5.291308859828971,4.930363148554832,5.1421570404100905,4.881767189916204,4.978240028210266,4.800110220577014,5.004082335434607,2.2868811477881614,4.637494325206311,5.204375511319093,4.816087658600206,5.498570012544255,4.982765462583646,4.662775171937776,4.9415758618182375,5.021923838554758,5.12267271882414,5.159871336778389,4.743084055549586,5.349436051713823,4.910252962799278,5.245647773636751,5.112283108598204,5.386810946472217,5.199672344836364,4.817623257511431,4.058316495590823,4.805808348701467,4.727920454563199,5.148934104526339,5.057883448899626,3.8629472480209217,4.716442236843321,4.896756218474805,4.673556423990145,4.843983844048327,4.820689560559215,5.021923838554758,5.165911938935689,5.05484847699562,4.857483428286672,5.035623909730721,4.765004246250036,5.1263947376201395,5.388878338811989,5.137913322088407,5.286881147788161,5.140778655782796,4.767125077269071
ENSSSCG00000006556,6.635899465946381,6.547357282446561,6.367720513401452,6.551208373946096,6.690137692986635,6.45038647903429,6.465801223386478,6.639902137305348,6.544450279190347,6.573379529844859,6.43150561057914,6.557044937994845,3.793895882548878,6.315783574589461,6.6612080315624995,5.9970665453987255,6.4208865749755315,6.028790136349901,5.394719912994065,6.029232003134638,6.21393046372921,6.436961337833602,6.173127433480656,5.744968348248875,6.024585638278273,6.651051691178929,6.121429908948958,6.499367566349126,6.249634957310189,6.716579420796345,6.275379596253622,5.081936081719432,6.5219929564016725,5.732811872082943,6.787510824300762,6.668459556915382,4.7251958172266635,6.474436043252266,6.322829497628894,6.47735352663456,6.434294617959925,6.541483864054276,6.353323291162897,6.599317793698226,7.028569152196771,6.676662334857967,6.593652558397931,7.015024705273152,7.317322159829551,7.282161766581817,6.975332115897913,7.141698448635685,7.186460940035483,7.289557848353559
ENSSSCG00000006559,4.854494418154875,5.336640446408735,5.295723024539968,4.817111572795697,5.236492618381302,5.44857062600553,4.721796268621348,5.089470517057739,4.783898535051875,4.862619970174473,4.432407546685029,4.841788696458445,3.7644735509926663,5.181102550753798,5.118110505607367,5.46532151358055,5.606442228131607,5.346956889378885,5.514122260170708,5.912410353808268,5.364572432295856,5.619999829821357,5.0759604132434015,5.764473550992666,5.759688488427289,5.270902649167133,5.660780334032546,4.843481425432457,5.7540857821979134,5.242221395098369,5.297925052503806,4.589164236699772,5.364922558505775,5.401903471607958,5.2106226443969055,5.611467500233412,5.017031080527841,4.93451650158608,4.926473911256073,4.752213367865143,5.184677020680892,4.870364719583405,4.915998851738901,4.927896453728821,4.907371413823563,4.858478390423273,4.424922088210688,5.18824265626441,5.361066488794321,5.187846909439575,5.311793717753649,5.780047576061869,5.070389327891398,5.053545817727984
ENSSSCG00000006560,1.8237493603082728,1.922197848396367,1.790772037862,2.204766750654613,1.903038270112912,1.7570232465074596,1.5166331447021122,1.6247582498419781,1.5607416524268618,1.6468766267518442,1.4674439206328296,1.5972291902267077,0.8399595874895318,1.3840498067951599,1.298658315564515,1.8073549220576042,1.7782085763980877,2.1243281350022016,1.6735564239901446,2.229587922740652,1.6040713236688608,1.835924074254375,1.7865963618908067,2.2141248053528475,1.5897634869849773,2.049630767724601,1.9927684307689242,1.5753123306874368,1.84799690655495,1.4489009511451278,1.903038270112912,0.7570232465074596,2.3248106034204836,0.722466024471091,1.7949356628035362,1.5459683691052926,1.3504972470841332,1.7180875839605168,1.831877241191673,1.722466024471091,2.060047383669939,1.9671686075326276,1.8278190246173196,1.6553518286125541,1.7865963618908067,1.6915341649192002,1.269033146455237,1.613531652917927,1.2509615735332187,1.8559896973084806,1.6915341649192002,1.8278190246173196,0.765534746362977,2.0071955014042038
ENSSSCG00000006561,4.738227400367242,4.740927560318628,4.4087118610294285,4.9415758618182375,4.7230123963923685,4.457462964648552,3.854085846053617,3.887366550926178,3.7694224341859397,3.80268975459856,3.62495429363667,3.7976354710962545,1.144046369616707,4.160274831408593,4.531693360861466,4.081510068120917,4.604664415163704,4.210232990095849,2.7092906357233577,3.9523335663696857,4.314696525656286,4.817623257511431,4.499527024215096,3.8349134297010385,3.4329594072761065,4.512858954449976,4.328405658958567,4.871350840634026,3.9653225483672547,5.040454121349624,3.726831217032493,1.3840498067951599,4.699329525673156,2.298658315564515,4.895787316463311,4.61706334388818,1.570462931026041,4.595145567990858,4.778734244117836,4.6915341649192,4.617651119427331,4.798050514767515,4.67581593117227,4.477029653013065,4.863442934348041,4.665051614289214,4.316145742293356,4.842476062993939,4.572889668420581,5.03121873061072,4.822220271621528,5.012121672712217,4.685379551959075,4.574707046415546
ENSSSCG00000006562,2.077242998932461,1.835924074254375,2.493134922305505,2.144046369616707,2.1953475983222193,1.6507645591169025,2.148102266081936,2.171042235735101,2.1628036357357567,2.1607238223912937,2.14156450235857,2.171499379556551,0.5558161550616397,1.6229303509201767,2.1009776477248208,1.3895668117627256,2.3868109464722167,1.6507645591169025,0.9335726382610241,1.4222330006830475,1.6780719051126378,1.875780063068488,1.4329594072761063,1.3673710656485294,1.4436066514756145,2.3840498067951597,1.709290635723358,1.859969548221026,2.0,2.1602748314085933,1.6229303509201767,0.5655971758542251,2.1602748314085933,1.2203299548795556,2.176322772640463,1.9183862344463478,1.1110313123887439,2.2357270598380583,2.017921907997262,2.049630767724601,1.7824085649273733,2.0738202332916713,1.7949356628035362,1.9297909977185974,2.028569152196771,1.632268215499513,1.9634741239748859,2.017921907997262,2.2600256559614555,1.9523335663696857,1.899175630480513,1.8073549220576042,2.1731274334806563,2.0874628412503395
ENSSSCG00000006564,4.775050541483175,4.74416109557041,4.490570130446201,4.331275267146615,4.43229133824778,4.43895814789755,4.4397778750877,4.695604450824702,4.513314739352933,4.5180251891284176,4.403451333074323,4.5777079449238265,2.73768676140986,4.554588851677638,4.73226919950145,4.705977901682522,5.218393711076788,4.388878338811989,4.489928219405183,5.138732569720239,4.952333566369686,4.882153917287012,4.703211467391146,4.561937059622433,5.135452784185173,4.918386234446348,4.897724470216444,4.6904170955324656,4.964860664245848,5.083638879250706,5.1715271060388135,4.185866545311334,5.174725987706133,4.640389560054945,4.749534267669262,5.011227255423254,4.115199749385445,4.722466024471091,4.630521963471638,4.792334805706692,4.9532652390148435,5.121015400961366,4.6959938131099,4.647890091059215,4.725741156503952,4.2630344058337934,4.34766565630097,4.703211467391146,5.028569152196771,5.098453246309274,4.703211467391146,5.174326515173915,4.808899839257769,4.380590934265922
ENSSSCG00000006567,3.494415610397496,3.5533605033353277,3.554588851677637,3.0461417816447205,3.4724877714627436,3.040892430646901,3.1335160216917592,3.079455311879595,3.2140519422123095,3.120016356143864,2.9755411655720647,3.077950092315424,2.3645724322958563,2.693765712217783,3.2809563138310565,2.942983598187102,3.4995270242150958,3.1538053360790355,2.097610796626422,2.636914580355878,3.1811025507537978,3.333423733725192,2.990954860396993,2.918386234446348,2.582556003014061,3.2078928516413328,2.8318772411916733,3.0908534304511135,2.8875252707415875,3.3074285251922473,2.845991770664573,1.7004397181410922,3.097610796626422,2.3248106034204836,3.282439805006387,2.7548875021634687,3.1489341045263393,3.440952198029637,3.4918530963296748,3.0806576633452254,3.1259816538547156,3.249445341085839,2.963474123974886,2.7092906357233577,2.980025300238734,2.9523335663696857,3.1243281350022016,3.1259816538547156,2.7782085763980877,2.9164766444377164,3.0071955014042038,2.771885578515366,2.7506065048355923,3.144046369616707
ENSSSCG00000006568,1.4489009511451278,1.480265122054463,2.27500704749987,1.480265122054463,1.6369145803558778,1.3840498067951599,1.631353467295879,1.599743465701784,1.6471189185687054,1.6614330995047295,1.5696792956332568,1.6749736978478103,2.0036022366801953,1.232660756790275,1.5993177936982261,1.2265085298086797,2.5185351389821804,1.1763227726404628,1.0772429989324606,1.144046369616707,1.372952097911829,1.232660756790275,0.8875252707415875,1.1176950426697545,1.6040713236688608,1.7697717392494479,1.3045110418099528,1.4854268271702418,1.5360529002402097,1.4750848829487828,1.5210507369009632,1.0976107966264221,1.4750848829487828,1.3617683594191536,1.269033146455237,1.144046369616707,2.835924074254375,1.2141248053528475,1.269033146455237,1.1505596765753812,1.2570106182060237,1.298658315564515,1.1699250014423124,1.207892851641333,1.5410191531335593,1.0772429989324606,1.411426245726465,1.6369145803558778,1.6915341649192002,1.3276873641760472,1.298658315564515,1.2387868595871168,1.298658315564515,1.5410191531335593
ENSSSCG00000006571,3.2249663650002742,3.4841381312016693,3.534808661231747,3.604071323668861,3.339137384919585,3.0565835283663674,3.4479642911010457,3.4977182145892685,3.4637458514740063,3.485884384484985,3.3547575623635644,3.4416523745903844,2.137503523749935,3.016139702655253,3.4918530963296748,2.6622054996536164,3.5372960670908418,3.0513721017210256,2.438292851579147,2.792855352362489,3.1473066987802936,3.142413437873741,3.1292830169449664,3.2047667506546134,3.228049047884462,3.4208865749755315,3.0925457415435655,3.3362833878644325,3.1634987322828794,3.261530815243406,3.297191416565856,1.8797057662822882,3.6484654430273142,2.722466024471091,3.723558561472103,3.3204846780176935,2.9781956296816516,3.593353770980297,3.33199177823206,3.452858964713811,3.1060132376221192,3.0548484769956197,3.282439805006387,3.0908534304511135,3.29130885982897,3.339137384919585,2.7949356628035362,3.403267722339301,3.643856189774725,3.507160349117523,3.698218478224414,3.408711861029429,3.456806149230474,3.6028844087184186
ENSSSCG00000006572,2.5459683691052923,2.7548875021634687,2.2387868595871168,2.0426443374084937,2.493134922305505,2.4462562298895643,2.1667567005282136,2.209900590584624,2.154243608357246,2.1621401467867583,2.0944084368608706,2.1444127394855634,0.3334237337251918,1.4436066514756145,2.0250287944915226,1.0356239097307212,2.5897634869849773,0.9927684307689242,0.9335726382610241,0.6870606883398922,1.411426245726465,0.6507645591169021,0.6229303509201767,0.5655971758542251,1.0285691521967708,1.7949356628035362,0.9411063109464314,1.6780719051126378,0.8875252707415875,1.996388746447621,1.070389327891398,0.7136958148433591,0.9708536543404835,0.722466024471091,1.835924074254375,1.372952097911829,1.0071955014042038,1.790772037862,1.1505596765753812,1.7004397181410922,1.2016338611696504,1.7570232465074596,1.9818526532897407,2.344828496997441,2.4620523187964327,1.925999418556223,2.582556003014061,2.3868109464722167,2.049630767724601,2.5801454844233804,2.4594316186372973,1.4168397419128291,2.1210154009613658,1.925999418556223
ENSSSCG00000006578,3.3812833725037836,3.431622959713292,2.2203299548795554,2.4828482830684653,3.6241008946281146,3.327687364176047,3.289102572716679,3.4534769769989757,3.3886799746725087,3.5349376555443897,3.353165033481269,3.7144865055979306,2.859969548221026,3.933572638261024,3.1009776477248208,2.6484654430273142,2.2357270598380583,3.0214797274104517,3.5631581304028077,2.27500704749987,3.321928094887362,3.1009776477248208,2.4168397419128294,2.693765712217783,3.0214797274104517,3.9476661567960103,3.1259816538547156,2.039138393906958,3.4289463447694826,2.4646682670034443,4.4087118610294285,3.4841381312016693,3.3088850574117634,4.248686626873828,2.3161457422933562,3.4776773275653072,2.9049657186840263,3.3659724275933836,3.150559676575381,3.2539892662307865,3.2172307162206693,3.524815928357506,1.925999418556223,2.883620816285671,4.43028527297778,3.33771109212829,2.3476656563009706,5.166313747889934,5.613826290934042,3.997292407636508,4.658782734012828,4.519164449806069,4.185866545311334,5.004950759951045
ENSSSCG00000006581,3.150559676575381,3.473786911614367,2.3923174227787602,3.6633446193660846,2.73768676140986,2.15704371014558,3.464767996471446,3.641506074108088,3.5679706181648094,3.57735806436411,3.431323918607027,3.532619952212149,1.7311832415722,2.9467308601403097,2.9597701552114675,2.851998837112446,2.6392321632492775,2.1602748314085933,3.2016338611696504,3.4698859762744636,3.363171077119244,3.0214797274104517,2.6644828403646827,3.0250287944915226,3.823749360308273,3.725741156503952,3.7387678368001915,4.519793486241101,3.0531113364595623,3.382667252745041,3.855989697308481,2.9726926540042644,4.2024177215751815,3.6241008946281146,3.7322691995014496,4.200849574637213,2.339137384919585,3.3798981635246923,3.0071955014042038,3.76659516172927,3.944858445807539,3.6005076453457856,2.5109619192773796,2.5777309314900805,4.183486514459391,3.374343989038501,3.769771739249448,4.572889668420581,4.085764553778314,4.829342193902803,4.649615459063409,5.003602236680195,4.514753498439753,3.733354340613827
ENSSSCG00000006582,1.7949356628035362,2.5533605033353277,2.0,2.584962500721156,2.327687364176047,1.4059923596758368,2.175820813947089,2.2798622424653914,2.1043981597612214,2.2190331449519265,2.1724371722869034,2.3556560160128073,2.1473066987802936,1.7949356628035362,2.339137384919585,1.903038270112912,1.4436066514756145,1.9597701552114672,1.9818526532897407,2.176322772640463,2.817623257511431,2.4168397419128294,1.922197848396367,2.438292851579147,2.7311832415722,2.7311832415722,3.089159131911238,2.881664619320345,2.521050736900963,2.3103401206121505,2.114367024952,1.7824085649273733,2.2265085298086795,2.1984941536390834,2.6870606883398924,2.4905701304462013,1.5360529002402097,2.4698859762744636,2.144046369616707,2.0738202332916713,2.881664619320345,2.4515408330178317,1.831877241191673,1.9671686075326276,2.849999259466098,2.4698859762744636,1.9927684307689242,2.9541963103868754,3.576522137920503,3.023255352300303,3.4995270242150958,3.2141248053528475,3.3645724322958563,3.168321115739723
ENSSSCG00000006588,4.3334237337251915,2.0874628412503395,2.4698859762744636,1.1763227726404628,2.0250287944915226,3.0789513413948217,1.5683103503863685,1.6735079025408963,1.784612510016632,1.63684541005458,1.5683103503863685,1.793011893880401,0.23878685958711648,1.8032270364349277,2.643856189774725,0.903038270112912,2.137503523749935,1.4222330006830475,0.722466024471091,1.2509615735332187,0.44360665147561457,0.9486008474933558,1.1763227726404628,0.6780719051126377,0.36737106564852945,1.8114710305298358,0.29865831556451516,1.372952097911829,0.8399595874895318,1.3391373849195856,0.49569516262406876,0.35614381022527536,2.611172380044005,5.065227622775619,1.6553518286125541,1.6690267655096307,0.09761079662642233,1.2448870591235344,0.722466024471091,2.990954860396993,2.613531652917927,1.859969548221026,2.3305584000308026,2.759155833800272,3.171527106038814,2.669026765509631,2.389566811762726,1.1110313123887439,1.6599245584023783,0.49569516262406876,2.319039815562536,1.2570106182060237,2.350497247084133,2.424922088210688
